amount,sender_balance_before,receiver_balance_before,hour,month_2026,is_fraud,transaction_type_peer,transaction_type_till,device_type_smartphone,region_Kisumu,region_Mombasa,region_Nairobi,region_Nakuru,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,amount_to_balance_ratio,is_late_night,low_sender_balance
2877.47,994.82,22903.35,12,5,1,True,False,True,False,False,False,True,False,False,False,True,False,False,2.8895483119439254,0,0
212.06,32872.09,17383.28,8,12,0,False,True,True,False,False,True,False,True,False,False,False,False,False,0.006450869084713364,0,0
185.63,43923.84,5802.67,3,1,0,True,False,False,True,False,False,False,False,False,False,False,False,True,0.004226082553744077,1,0
35.07,23718.37,47250.29,19,6,0,True,False,True,False,True,False,False,True,False,False,False,False,False,0.001478538426610825,0,0
6593.72,5527.3,5408.02,13,12,1,False,False,False,False,False,False,True,False,False,False,True,False,False,1.1927210896659008,0,0
1066.59,4779.16,7127.81,15,3,0,False,False,False,True,False,False,False,False,False,True,False,False,False,0.2231285145267104,0,0
2732.96,48207.94,22748.02,2,9,0,False,True,True,False,False,False,False,False,False,False,False,True,False,0.05668990025501494,1,0
660.5,61794.97,43030.09,16,4,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0.010688399259692824,0,0
19.98,1625.9,35343.64,4,9,0,False,True,False,False,False,False,True,False,False,True,False,False,False,0.012281025262769684,1,0
1514.34,61313.13,3417.38,2,11,0,True,False,True,True,False,False,False,False,False,True,False,False,False,0.024698058995536593,1,0
2626.49,11308.77,44328.21,0,1,0,True,False,True,False,True,False,False,False,False,False,True,False,False,0.232231955203333,1,0
1962.74,40281.24,23155.9,16,11,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0.048724698527192134,0,0
257.27,68748.66,20176.14,17,4,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.003742127597431027,0,0
762.6,40850.55,35950.86,7,9,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.01866759033622959,0,0
2420.04,76133.12,47315.44,18,8,0,True,False,True,False,True,False,False,False,False,False,False,False,False,0.03178653670653841,0,0
234.8,47771.65,36222.92,20,12,0,True,False,True,False,False,False,False,False,False,False,False,True,False,0.004914946104099312,0,0
307.34,21982.36,29881.45,3,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.01398057439809019,1,0
2408.66,8932.26,46104.63,22,5,0,False,True,True,False,False,False,False,True,False,False,False,False,False,0.26962833276989584,1,0
2086.35,28933.24,873.41,22,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,0.07210661140572552,1,0
320.48,19603.16,36450.67,2,11,0,True,False,True,False,False,False,True,False,False,False,False,False,True,0.016347550723927982,1,0
816.24,20385.08,6952.96,15,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,0.040039085493630944,0,0
370.73,19424.05,39911.06,15,4,0,True,False,False,False,True,False,False,False,False,False,False,False,True,0.019085150359973335,0,0
851.29,21886.9,9537.72,11,8,0,False,True,True,False,False,False,True,False,False,False,False,False,True,0.03889317842278153,0,0
3218.06,18301.28,9967.51,11,2,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0.1758283667390074,0,0
831.2,30508.92,927.41,16,9,0,False,True,True,False,False,False,False,False,False,False,False,False,False,0.02724359814774998,0,0
1934.86,38566.68,2219.76,0,11,0,False,True,True,True,False,False,False,False,False,False,False,False,False,0.05016791261491487,1,0
2551.77,976.0,8489.63,1,6,1,False,True,False,False,False,False,False,False,True,False,False,False,False,2.611842374616172,1,0
1585.6,50766.89,6336.08,21,5,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0312323399692207,0,0
1980.9,25892.88,27274.41,22,4,0,True,False,False,False,False,True,False,False,True,False,False,False,False,0.07650070209640271,1,0
238.98,34023.31,41740.13,23,3,0,True,False,True,False,False,False,True,False,False,False,True,False,False,0.007023801511331163,1,0
82.24,47261.24,9593.84,14,10,0,False,True,True,False,False,False,False,False,False,False,True,False,False,0.0017400783373788462,0,0
1305.21,67642.44,14847.25,6,1,0,False,False,True,False,True,False,False,False,False,False,False,False,False,0.01929544091784806,0,0
2351.64,5913.71,4938.45,5,3,0,False,True,False,False,False,False,True,False,False,False,True,False,False,0.39759176696744214,1,0
806.57,54678.11,29025.96,23,11,0,False,True,True,False,False,True,False,False,False,False,True,False,False,0.014750971623349393,1,0
1354.14,42466.78,35204.28,11,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,0.031886291207122205,0,0
451.89,35756.35,34739.45,13,5,0,True,False,True,False,False,False,False,False,False,False,False,True,False,0.012637681483666995,0,0
124.45,8106.89,33685.58,7,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,0.015349246228056867,0,0
11.68,35973.48,16498.47,4,6,0,False,False,False,False,False,False,True,True,False,False,False,False,False,0.00032467460266277646,1,0
2476.7,37205.79,40874.91,12,2,0,False,True,False,False,False,False,True,True,False,False,False,False,False,0.06656580694007733,0,0
1063.26,34155.89,16613.95,14,7,0,False,True,False,True,False,False,False,True,False,False,False,False,False,0.031128712245172205,0,0
3464.8,43646.17,11194.86,21,3,0,False,False,True,False,False,True,False,False,False,True,False,False,False,0.07938200804313315,0,0
880.26,66548.04,44801.42,23,10,0,True,False,True,False,False,False,True,False,False,False,True,False,False,0.013227238138972404,1,0
803.24,31519.13,41318.16,2,11,0,False,True,True,False,False,True,False,False,True,False,False,False,False,0.025483397435226315,1,0
466.52,2095.17,19975.32,22,11,0,False,True,True,False,True,False,False,False,False,False,True,False,False,0.22255828487193308,1,0
6398.8,29206.83,11527.53,3,6,0,False,False,True,False,False,False,True,False,False,False,True,False,False,0.21907824032117415,1,0
951.78,69560.27,11884.94,12,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,0.013682613902822648,0,0
127.01,22417.52,46570.52,8,5,0,False,True,False,False,False,True,False,False,True,False,False,False,False,0.005665405209621331,0,0
1724.87,54941.14,10618.53,12,10,0,False,False,False,False,True,False,False,False,False,False,True,False,False,0.031394299530378686,0,0
2923.54,17317.01,49928.01,19,12,0,False,True,True,False,False,False,True,False,False,False,True,False,False,0.16881500819089493,0,0
851.3,17915.66,20357.07,12,5,0,True,False,True,True,False,False,False,False,False,False,False,True,False,0.04751443628444141,0,0
6633.4,46049.4,5758.2,5,9,0,True,False,False,False,False,False,True,False,False,False,False,False,True,0.14404652294008302,1,0
811.44,44655.63,28838.04,14,2,0,False,False,False,False,False,False,True,False,False,True,False,False,False,0.018170650136385125,0,0
271.45,54080.43,12484.02,2,8,0,False,True,False,False,False,True,False,False,False,False,False,False,False,0.005019282959048975,1,0
1278.51,38654.82,47015.81,19,8,0,False,True,True,False,False,False,False,False,False,False,False,True,False,0.03307419167411272,0,0
521.52,63929.98,6831.18,17,6,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0.008157547405029612,0,0
640.73,31948.11,13536.69,18,8,0,False,False,True,True,False,False,False,False,True,False,False,False,False,0.020054705749236835,0,0
10973.86,79804.1,16195.27,0,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,0.13750825448498905,1,0
1082.59,43528.4,42026.79,14,12,0,True,False,True,False,False,False,True,True,False,False,False,False,False,0.024870317532518248,0,0
3223.1,39126.42,25139.19,0,11,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.08237445760543373,1,0
1456.12,47899.2,42741.0,22,4,0,False,False,False,False,False,False,True,False,True,False,False,False,False,0.030399037999841335,1,0
720.87,14011.33,18907.58,19,4,0,True,False,True,False,True,False,False,False,False,False,False,False,False,0.05144540558208378,0,0
2444.03,74870.17,20161.47,22,1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,0.03264313887441588,1,0
1850.21,17377.01,3474.0,15,6,0,True,False,True,False,False,True,False,False,False,False,False,False,False,0.10646846215418222,0,0
1267.3,20270.15,28825.79,7,6,0,False,True,True,True,False,False,False,True,False,False,False,False,False,0.06251742007730197,0,0
4979.82,77715.01,4184.05,16,5,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06407714446482778,0,0
3472.35,28073.37,11218.34,1,8,0,False,False,False,True,False,False,False,True,False,False,False,False,False,0.12368398649729273,1,0
652.75,40559.1,29705.23,11,10,0,False,True,False,False,True,False,False,False,False,False,False,False,True,0.016093402136582505,0,0
1847.26,8247.27,3652.93,3,6,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.22395726619036477,1,0
930.56,33969.59,25460.58,19,11,0,False,True,False,False,False,False,False,True,False,False,False,False,False,0.02739310680208969,0,0
4352.01,69228.75,28315.58,5,6,0,False,False,True,True,False,False,False,False,False,False,False,False,True,0.06286329215402338,1,0
1867.48,64997.94,33956.44,8,7,0,True,False,False,True,False,False,False,False,False,True,False,False,False,0.028730930073628893,0,0
1400.62,17897.63,16882.81,14,4,0,False,True,True,True,False,False,False,False,False,False,False,False,False,0.07825291656400517,0,0
1011.05,26908.66,16869.64,14,7,0,False,True,False,False,False,False,False,False,False,False,False,False,True,0.037572009456827024,0,0
196.6,3815.03,5547.81,21,11,0,False,False,True,False,False,False,False,False,False,False,True,False,False,0.05151951111495454,0,0
631.72,39687.19,5011.41,0,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0.01591707759915481,1,0
2105.93,57964.37,18316.43,6,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,0.036330829942084385,0,0
56.21,10310.7,47396.87,2,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,0.005451089539067273,1,0
1272.54,64900.63,5448.58,21,6,0,False,True,False,False,False,True,False,False,False,True,False,False,False,0.019607211714097166,0,0
432.99,28501.24,36993.29,6,5,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0.015191437585256456,0,0
1070.24,26875.28,43152.72,19,8,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0.03982098713065945,0,0
1118.4,37877.08,44987.98,7,4,0,True,False,False,False,False,False,False,False,False,False,True,False,False,0.029526311787714688,0,0
614.57,64955.92,37945.61,16,3,0,False,False,False,False,False,False,True,False,False,True,False,False,False,0.00946119366497057,0,0
463.46,10545.71,10753.57,9,8,0,False,False,False,False,True,False,False,True,False,False,False,False,False,0.04394356154668139,0,0
1601.66,10426.89,15915.76,15,1,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0.15359387181874762,0,0
84.52,71311.89,31793.73,12,9,0,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0011851994779625394,0,0
4164.97,7109.94,41920.64,2,6,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.5857129999690618,1,0
2901.83,16600.4,48491.04,9,11,0,False,True,True,False,False,False,True,False,False,False,False,False,False,0.17479429445709396,0,0
37.98,74311.44,15350.01,23,11,0,False,False,True,False,False,True,False,False,True,False,False,False,False,0.0005110853579831317,1,0
762.26,44187.16,13702.71,22,9,0,False,False,True,False,False,True,False,False,False,False,False,False,False,0.017250322258270088,1,0
101.12,45882.19,22918.85,6,7,0,False,False,True,False,False,True,False,True,False,False,False,False,False,0.002203857229630285,0,0
486.61,27497.08,20918.45,0,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,0.0176961446035505,1,0
3966.49,6299.89,7254.47,9,11,0,False,True,False,False,True,False,False,False,False,False,False,True,False,0.6295126561485758,0,0
1801.85,55582.35,38404.33,11,11,0,True,False,True,False,False,False,True,False,False,False,False,False,False,0.03241708173400847,0,0
2711.69,78895.81,41056.18,0,5,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0.03437008416436609,1,0
856.34,70938.27,1208.9,10,5,0,False,True,True,False,False,True,False,False,False,False,False,True,False,0.012071452102622426,0,0
724.0,32297.53,826.86,9,12,0,False,True,False,False,False,True,False,False,False,True,False,False,False,0.022415880846589614,0,0
2529.41,30563.13,25046.93,9,11,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0.08275746765898456,0,0
4528.39,34402.76,2718.31,3,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0.13162485728304116,1,0
276.82,65124.69,19034.78,20,10,0,True,False,False,False,False,False,True,False,False,False,False,False,True,0.004250549974979151,0,0
1159.9,17340.42,2179.75,8,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,0.06688610275283109,0,0
546.65,66661.25,34405.69,3,12,0,False,False,False,False,False,False,True,True,False,False,False,False,False,0.0082002932694291,1,0
32.09,70743.36,37407.26,16,11,0,True,False,False,False,True,False,False,False,False,False,False,False,True,0.00045360506477124115,0,0
7289.82,3047.77,10990.04,15,2,1,False,True,True,False,False,False,True,False,True,False,False,False,False,2.3910691852779973,0,0
555.66,46339.57,18214.25,16,7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,0.011990789064528122,0,0
125.59,19020.16,25126.48,1,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,0.006602646736581786,1,0
474.49,4797.8,36463.32,5,5,0,False,False,False,False,True,False,False,False,False,True,False,False,False,0.09887680253396683,1,0
598.13,58746.95,8660.92,11,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,0.010181291432296787,0,0
504.6,74247.9,13056.36,23,4,0,True,False,False,False,False,True,False,False,False,True,False,False,False,0.006796060278334091,1,0
611.63,74181.27,45069.34,18,8,0,True,False,True,False,True,False,False,False,True,False,False,False,False,0.008244962037424844,0,0
141.27,37502.18,49223.37,11,3,0,True,False,True,False,False,False,True,False,True,False,False,False,False,0.003766880568527789,0,0
1221.13,11955.99,31802.02,22,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10212687306755297,1,0
4478.54,5675.88,12794.14,17,9,0,False,True,True,False,False,False,False,False,True,False,False,False,False,0.788908696326151,0,0
328.75,9485.22,34478.22,2,5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0.03465553191893083,1,0
788.51,32280.01,3798.01,12,9,0,False,True,True,False,False,False,True,False,False,False,False,False,False,0.024426435232354875,0,0
1783.17,24981.31,6054.06,4,1,0,True,False,True,False,True,False,False,False,False,False,False,False,True,0.07137730658213752,1,0
2999.94,4888.14,939.22,2,9,0,True,False,False,False,True,False,False,True,False,False,False,False,False,0.6135925745632156,1,0
5470.77,15483.14,37256.64,20,5,0,False,True,False,False,False,False,True,False,True,False,False,False,False,0.3533144236618889,0,0
203.83,10484.64,24833.86,5,2,0,False,False,True,False,True,False,False,False,False,True,False,False,False,0.01943896605262054,1,0
784.74,38070.67,22467.57,20,10,0,True,False,False,True,False,False,False,False,False,False,False,False,True,0.020612176980941473,0,0
1849.48,70326.76,41669.57,17,3,0,False,False,True,False,False,True,False,True,False,False,False,False,False,0.026298008069644194,0,0
3970.49,47373.48,15525.14,18,11,0,False,False,False,False,False,False,True,False,False,True,False,False,False,0.08381073523128907,0,0
7785.81,13255.91,279.71,7,10,0,False,True,True,False,False,False,False,False,False,False,False,False,True,0.5873020183436412,0,0
65.59,70956.97,35761.07,15,9,0,False,True,True,False,False,False,True,False,False,False,False,True,False,0.0009243500060669718,0,0
56.06,60382.27,29155.01,3,1,0,False,True,True,True,False,False,False,True,False,False,False,False,False,0.0009284028506571441,1,0
4120.29,64835.45,41956.08,15,1,0,True,False,True,False,False,False,False,False,False,False,True,False,False,0.06354897592326539,0,0
3607.23,41431.21,3719.88,8,11,0,False,True,True,False,True,False,False,False,False,False,False,True,False,0.08706342239528135,0,0
2543.93,19970.48,21585.84,10,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,0.12737814122939312,0,0
1507.89,56564.03,44651.5,16,5,0,False,False,True,True,False,False,False,False,False,False,False,False,True,0.0266576363523541,0,0
4680.64,767.14,5517.75,10,9,1,False,True,False,False,False,True,False,False,False,False,False,True,False,6.093472544067488,0,0
410.65,1559.61,43448.19,15,4,0,True,False,False,False,False,False,True,False,False,False,False,False,True,0.263134287233838,0,0
325.88,43690.45,42897.87,19,4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,0.007458667542505456,0,0
1700.09,44973.13,35742.8,12,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,0.03780150944554125,0,0
1953.51,69677.75,43505.27,4,10,0,True,False,True,False,False,False,True,False,False,False,False,False,True,0.028035950702330337,1,0
1297.46,33900.59,42313.82,11,7,0,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0382713613137319,0,0
1663.91,14713.21,23512.45,18,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,0.11308184401337212,0,0
3083.94,5527.27,33658.04,14,8,0,False,True,True,True,False,False,False,True,False,False,False,False,False,0.5578490196752329,0,0
8819.62,14253.12,18181.39,16,7,0,False,False,False,True,False,False,False,False,False,True,False,False,False,0.6187418093856373,0,0
701.32,71678.76,28897.49,23,6,0,False,False,True,False,True,False,False,False,False,False,True,False,False,0.009784072937744213,1,0
1124.27,2512.34,5266.69,23,7,0,False,False,False,False,False,True,False,True,False,False,False,False,False,0.4473210946390062,1,0
5049.57,60539.99,21703.26,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0.08340745666696234,0,0
1226.27,41292.2,28485.23,22,7,0,False,True,False,False,True,False,False,True,False,False,False,False,False,0.02969665707670997,1,0
375.76,45679.59,4621.15,19,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,0.008225813195495067,0,0
843.67,72770.43,9424.4,3,5,0,False,True,True,True,False,False,False,False,False,False,False,False,True,0.011593423408060004,1,0
2459.48,27243.19,46797.76,14,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.09027539449695514,0,0
270.02,16001.51,39348.04,6,2,0,True,False,True,False,False,True,False,True,False,False,False,False,False,0.016873602953536664,0,0
929.31,73570.5,26660.03,17,8,0,True,False,False,False,True,False,False,False,False,False,False,False,True,0.012631385794771072,0,0
158.15,50759.03,42182.61,6,7,0,False,False,True,False,False,False,False,False,False,False,False,False,True,0.00311564039658763,0,0
453.94,1082.02,29682.63,7,12,0,True,False,True,False,False,False,True,False,False,False,False,False,True,0.4191427674465846,0,0
3267.03,42187.15,18069.13,14,11,0,False,False,False,True,False,False,False,False,False,False,False,True,False,0.07743951796890833,0,0
1475.49,65144.06,15712.08,14,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02264929988551703,0,0
5447.42,42598.09,47706.53,15,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,0.12787644055307287,0,0
3489.49,9688.22,26598.59,17,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,0.36014147681650327,0,0
661.94,21913.66,31322.47,5,7,0,True,False,False,False,False,True,False,False,False,False,False,True,False,0.030205351121121663,1,0
2639.82,64747.35,46923.1,1,12,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0.04077045978777838,1,0
2335.98,48198.82,39280.89,23,11,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.04846449634044277,1,0
1945.26,50410.84,49345.69,20,11,0,False,True,True,True,False,False,False,False,False,False,True,False,False,0.03858736360347093,0,0
761.35,37482.23,1662.73,4,10,0,False,True,False,False,False,False,True,False,False,False,True,False,False,0.020311750081303023,1,0
413.76,70926.96,13748.47,0,5,0,False,True,False,False,False,True,False,False,True,False,False,False,False,0.005833524607221185,1,0
223.52,39299.71,10834.33,19,11,0,False,False,True,True,False,False,False,False,False,False,False,False,False,0.005687429056625186,0,0
278.99,9597.8,42483.17,6,2,0,False,True,False,False,False,False,False,False,False,False,False,True,False,0.029065091469767056,0,0
4771.3,23900.32,28018.99,19,7,0,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1996249579521131,0,0
761.14,28068.11,22203.22,20,11,0,True,False,True,False,False,False,False,False,False,True,False,False,False,0.02711664174603327,0,0
99.73,27023.49,14790.67,8,11,0,True,False,True,False,True,False,False,True,False,False,False,False,False,0.003690356413756559,0,0
104.07,44900.87,40893.83,3,7,0,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0023177208432521848,1,0
1765.9,77992.32,34058.63,10,12,0,True,False,False,False,True,False,False,False,False,False,False,True,False,0.022641682646667688,0,0
810.53,76589.62,49777.4,6,4,0,True,False,False,False,False,False,True,True,False,False,False,False,False,0.0105826274810153,0,0
1966.77,34447.63,551.4,14,4,0,False,True,True,False,False,False,False,False,False,False,False,False,True,0.05709283649306228,0,0
3916.87,57776.95,44194.61,20,4,0,False,True,False,True,False,False,False,False,False,False,True,False,False,0.06779177869758272,0,0
1434.8,79135.81,43702.83,17,12,0,False,True,True,False,False,False,False,False,True,False,False,False,False,0.01813062720117225,0,0
9168.34,19506.61,36719.18,11,11,0,False,True,True,False,False,False,True,False,False,False,False,True,False,0.469987866273726,0,0
1738.74,7965.16,48971.03,20,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,0.21826576418249194,0,0
526.52,36090.24,16176.5,9,3,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0.014588581605952026,0,0
2913.73,19173.3,34492.06,22,12,0,False,False,True,False,False,True,False,False,False,False,False,False,False,0.15196017586039648,1,0
1250.56,54917.25,22000.32,23,10,0,False,True,True,False,False,False,True,True,False,False,False,False,False,0.022771300979182695,1,0
715.36,63398.57,20803.51,4,2,0,True,False,True,False,False,False,True,False,False,False,False,False,False,0.01128335728459988,1,0
147.13,73279.66,13885.78,13,8,0,True,False,False,False,True,False,False,False,True,False,False,False,False,0.002007760301285496,0,0
312.18,60134.6,18502.9,20,5,0,True,False,False,False,False,False,False,False,False,False,False,False,True,0.005191267734919083,0,0
285.63,26252.32,6806.82,12,9,0,True,False,True,False,False,False,False,False,False,False,False,False,False,0.010879766825681475,0,0
255.07,10612.5,2464.6,15,6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.024032599990578038,0,0
1778.0,67608.64,16462.17,1,4,0,True,False,True,True,False,False,False,False,False,False,True,False,False,0.02629802495620447,1,0
138.1,3732.62,7891.35,1,7,0,False,True,True,False,False,False,True,False,False,True,False,False,False,0.0369882312608139,1,0
221.38,15777.63,27406.0,0,12,0,True,False,True,False,False,False,True,False,False,True,False,False,False,0.014030368923030707,1,0
905.0,8092.53,12887.0,11,11,0,True,False,False,True,False,False,False,True,False,False,False,False,False,0.11181771118411868,0,0
2090.27,54367.88,43662.2,16,9,0,True,False,True,False,False,True,False,False,False,False,True,False,False,0.0384460742983854,0,0
699.9,12734.8,43030.22,18,8,0,False,False,False,True,False,False,False,True,False,False,False,False,False,0.05495532279087297,0,0
890.07,55652.78,40375.13,4,3,0,True,False,False,True,False,False,False,True,False,False,False,False,False,0.015992983764984158,1,0
1633.99,399.23,26607.87,22,12,1,False,True,True,False,True,False,False,False,False,False,False,False,True,4.0826274891937135,1,1
170.02,34384.91,48390.01,20,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0.004944467079684673,0,0
1930.61,62000.26,47339.56,8,12,0,True,False,False,False,False,False,True,False,True,False,False,False,False,0.03113823815838581,0,0
158.77,76805.01,1889.21,14,6,0,False,False,False,False,False,True,False,False,True,False,False,False,False,0.002067155942614387,0,0
5700.21,77395.39,49316.8,7,10,0,True,False,True,True,False,False,False,False,False,False,False,False,True,0.07364955910734337,0,0
1195.64,25423.93,32715.32,21,11,0,True,False,True,False,False,False,True,True,False,False,False,False,False,0.047026284831462664,0,0
125.13,57627.14,4248.49,4,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0021713350456912194,1,0
168.93,34357.24,43490.62,8,3,0,False,False,True,True,False,False,False,False,False,False,True,False,False,0.00491672448879803,0,0
893.91,9311.77,46382.14,18,4,0,False,False,True,False,False,True,False,False,False,False,False,False,True,0.09598755257565686,0,0
2581.75,69947.16,13172.14,17,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,0.036909476961223854,0,0
344.76,66953.19,8727.29,22,2,0,True,False,True,True,False,False,False,False,True,False,False,False,False,0.0051491923059632265,1,0
110.17,56464.19,33787.26,7,3,0,False,False,False,False,True,False,False,False,False,False,False,False,True,0.0019511135975988038,0,0
2464.2,35215.45,3022.35,11,10,0,False,True,True,False,False,False,True,False,False,False,False,False,False,0.06997298137660099,0,0
2074.14,55701.48,12629.75,10,9,0,False,True,False,False,True,False,False,False,True,False,False,False,False,0.0372360440684149,0,0
4744.6,60585.25,27194.68,23,12,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07831149807093195,1,0
3141.5,23468.68,39314.12,15,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,0.1338535506236131,0,0
2094.17,16626.6,31175.39,22,12,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0.1259454160552335,1,0
664.09,36318.65,36322.07,10,8,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0.01828459250020306,0,0
150.62,79471.55,33939.08,3,9,0,True,False,True,False,True,False,False,False,False,False,False,False,False,0.0018952455910877404,1,0
395.65,51309.25,26159.15,14,4,0,False,True,True,False,False,False,False,False,False,False,True,False,False,0.0077109349496445635,0,0
3441.11,59987.18,25493.7,19,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,0.057363133870705865,0,0
2497.59,18181.71,866.3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,False,False,0.137360712457054,1,0
1283.18,63460.19,28935.03,21,3,0,False,True,False,False,False,True,False,False,False,True,False,False,False,0.020219917086332608,0,0
1561.11,2639.95,33711.57,18,6,0,False,False,False,False,False,False,True,False,True,False,False,False,False,0.5911168329578371,0,0
769.74,69089.11,16152.18,23,7,1,False,False,False,False,False,False,True,True,False,False,False,False,False,0.011141102539857006,1,0
934.82,12012.74,47890.97,21,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,0.0778125712725596,0,0
777.06,57946.34,33097.48,11,12,0,True,False,False,False,False,True,False,False,False,False,True,False,False,0.013409761345387036,0,0
873.07,61161.22,29045.69,12,9,0,False,True,False,False,False,False,False,False,False,True,False,False,False,0.01427466171110205,0,0
1473.6,27796.57,10075.71,22,12,0,False,False,False,False,True,False,False,False,True,False,False,False,False,0.05301182801230467,1,0
2471.92,5666.86,22026.09,18,5,0,False,False,False,False,True,False,False,True,False,False,False,False,False,0.4361293327640415,0,0
436.64,21915.0,12225.37,12,6,0,False,True,True,False,True,False,False,False,False,False,False,True,False,0.01992334367585326,0,0
221.11,59267.46,43115.16,22,8,0,True,False,False,False,False,True,False,False,False,True,False,False,False,0.003730652019640801,1,0
635.31,69855.54,37136.54,10,4,0,True,False,False,True,False,False,False,False,True,False,False,False,False,0.009094495662109804,0,0
1615.57,9581.93,1449.03,20,11,0,True,False,True,False,False,False,False,True,False,False,False,False,False,0.16858831276029354,0,0
179.64,24212.16,42378.24,1,3,0,True,False,True,False,False,False,False,True,False,False,False,False,False,0.007419105973776243,1,0
2134.01,35065.49,48411.4,0,10,0,False,False,True,False,True,False,False,False,False,False,False,True,False,0.06085610507353317,1,0
4623.76,57848.69,13375.59,21,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.07992713530530587,0,0
2572.69,6221.92,23651.76,17,4,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0.4134216734266229,0,0
2429.71,67002.46,43881.94,13,3,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0.03626245570004892,0,0
534.43,47637.97,48697.03,20,8,0,True,False,False,False,False,False,True,False,False,False,True,False,False,0.011218336584523132,0,0
595.24,18192.86,28963.39,2,10,0,False,True,False,False,False,False,True,False,False,False,True,False,False,0.03271653184096173,1,0
1296.6,37134.57,30669.52,23,9,0,True,False,False,False,True,False,False,False,False,False,False,False,False,0.03491531165402874,1,0
477.28,18651.56,43937.51,9,7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0.02558790857662433,0,0
2709.48,64382.15,30775.43,9,12,0,False,False,True,False,False,True,False,True,False,False,False,False,False,0.04208368183290193,0,0
159.51,76872.36,33509.27,9,6,0,True,False,True,False,False,False,True,True,False,False,False,False,False,0.002074971095318326,0,0
288.88,36307.22,7812.21,0,2,0,False,True,True,False,False,True,False,True,False,False,False,False,False,0.007956325041547065,1,0
